date,region,state,rainfall_mm,temperature_c,humidity_pct,soil_saturation_pct,drought_prone_base,crop_stress_index
2019-04-08,Ranchi,Jharkhand,5.35,26.85,52.98,33.09,1,8.32
2019-04-09,Ranchi,Jharkhand,1.21,24.75,40.35,27.37,1,24.32
2019-04-10,Ranchi,Jharkhand,0.12,22.39,44.16,37.87,1,21.26
2019-04-11,Ranchi,Jharkhand,0.78,24.89,46.57,35.27,1,27.39
2019-04-12,Ranchi,Jharkhand,1.46,24.86,46.5,34.0,1,19.44
2019-04-13,Ranchi,Jharkhand,0.02,26.59,45.46,30.6,1,14.47
2019-04-14,Ranchi,Jharkhand,0.08,25.56,54.22,26.62,1,9.94
2019-04-15,Ranchi,Jharkhand,0.56,22.87,48.14,21.0,1,11.33
2019-04-16,Ranchi,Jharkhand,0.76,26.68,39.6,31.44,1,19.69
2019-04-17,Ranchi,Jharkhand,0.99,26.19,32.84,26.08,1,17.92
2019-04-18,Ranchi,Jharkhand,0.59,28.15,36.19,27.97,1,18.55
2019-04-19,Ranchi,Jharkhand,0.29,25.81,41.81,34.52,1,16.06
2019-04-20,Ranchi,Jharkhand,0.14,27.52,41.11,41.39,1,22.24
2019-04-21,Ranchi,Jharkhand,1.21,28.08,53.33,38.06,1,19.64
2019-04-22,Ranchi,Jharkhand,0.27,26.14,27.05,31.16,1,21.61
2019-04-23,Ranchi,Jharkhand,0.81,26.14,51.54,41.66,1,32.85
2019-04-24,Ranchi,Jharkhand,0.51,28.18,50.34,42.13,1,23.6
2019-04-25,Ranchi,Jharkhand,0.6,27.42,42.84,15.94,1,24.35
2019-04-26,Ranchi,Jharkhand,0.87,26.91,45.71,26.67,1,9.68
2019-04-27,Ranchi,Jharkhand,0.55,27.0,45.71,31.68,1,19.93
2019-04-28,Ranchi,Jharkhand,2.07,25.79,65.0,21.08,1,15.35
2019-04-29,Ranchi,Jharkhand,0.43,26.44,54.53,29.94,1,19.43
2019-04-30,Ranchi,Jharkhand,1.04,27.43,33.59,45.22,1,20.89
2019-05-01,Ranchi,Jharkhand,0.65,27.3,42.9,46.1,1,21.61
2019-05-02,Ranchi,Jharkhand,0.37,28.81,62.78,32.4,1,23.68
2019-05-03,Ranchi,Jharkhand,0.02,27.88,39.23,28.39,1,16.7
2019-05-04,Ranchi,Jharkhand,0.95,30.49,41.39,35.76,1,22.28
2019-05-05,Ranchi,Jharkhand,0.13,24.63,46.67,34.81,1,35.57
2019-05-06,Ranchi,Jharkhand,0.11,27.5,47.52,29.72,1,17.89
2019-05-07,Ranchi,Jharkhand,0.04,27.01,42.67,48.2,1,22.44
2019-05-08,Ranchi,Jharkhand,1.12,27.23,31.34,27.51,1,22.46
2019-05-09,Ranchi,Jharkhand,0.01,26.57,53.69,23.46,1,28.58
2019-05-10,Ranchi,Jharkhand,0.42,28.61,50.0,20.05,1,28.51
2019-05-11,Ranchi,Jharkhand,3.11,26.22,55.43,47.12,1,20.05
2019-05-12,Ranchi,Jharkhand,0.02,26.37,42.13,27.7,1,21.56
2019-05-13,Ranchi,Jharkhand,0.01,28.44,51.79,39.26,1,14.9
2019-05-14,Ranchi,Jharkhand,0.05,28.25,48.32,31.78,1,19.6
2019-05-15,Ranchi,Jharkhand,0.54,26.55,62.13,19.14,1,15.12
2019-05-16,Ranchi,Jharkhand,0.07,26.54,55.53,24.73,1,12.85
2019-05-17,Ranchi,Jharkhand,0.9,27.7,34.38,8.5,1,20.8
2019-05-18,Ranchi,Jharkhand,0.8,27.35,48.81,38.8,1,17.63
2019-05-19,Ranchi,Jharkhand,0.25,27.87,59.32,26.25,1,14.32
2019-05-20,Ranchi,Jharkhand,0.01,26.3,49.8,34.74,1,20.51
2019-05-21,Ranchi,Jharkhand,0.45,28.72,52.11,24.79,1,17.75
2019-05-22,Ranchi,Jharkhand,0.11,26.48,48.28,23.13,1,14.18
2019-05-23,Ranchi,Jharkhand,0.17,25.36,40.43,24.99,1,16.22
2019-05-24,Ranchi,Jharkhand,1.76,26.44,51.65,24.12,1,22.33
2019-05-25,Ranchi,Jharkhand,0.02,25.66,49.24,16.65,1,25.74
2019-05-26,Ranchi,Jharkhand,0.37,29.1,54.23,28.33,1,16.75
2019-05-27,Ranchi,Jharkhand,0.05,28.02,50.74,38.2,1,16.44
2019-05-28,Ranchi,Jharkhand,0.71,26.49,45.78,42.61,1,19.55
2019-05-29,Ranchi,Jharkhand,0.01,24.84,56.53,31.57,1,20.83
2019-05-30,Ranchi,Jharkhand,1.06,30.02,25.8,14.53,1,28.04
2019-05-31,Ranchi,Jharkhand,2.62,29.7,61.36,14.86,1,23.3
2019-06-01,Ranchi,Jharkhand,0.63,28.79,75.05,31.49,1,19.71
2019-06-02,Ranchi,Jharkhand,8.05,27.12,55.79,39.75,1,12.01
2019-06-03,Ranchi,Jharkhand,1.79,26.94,67.21,31.94,1,19.41
2019-06-04,Ranchi,Jharkhand,0.35,29.4,65.11,35.73,1,20.27
2019-06-05,Ranchi,Jharkhand,3.16,25.83,51.73,41.5,1,14.12
2019-06-06,Ranchi,Jharkhand,3.17,27.43,68.12,20.43,1,15.94
2019-06-07,Ranchi,Jharkhand,11.76,28.14,75.31,52.79,1,11.7
2019-06-08,Ranchi,Jharkhand,0.03,30.55,67.04,23.73,1,18.05
2019-06-09,Ranchi,Jharkhand,5.46,27.31,63.02,42.73,1,12.22
2019-06-10,Ranchi,Jharkhand,3.16,26.0,60.23,35.98,1,21.39
2019-06-11,Ranchi,Jharkhand,5.97,27.11,65.67,26.97,1,24.21
2019-06-12,Ranchi,Jharkhand,0.14,28.01,65.26,51.37,1,9.35
2019-06-13,Ranchi,Jharkhand,0.24,26.57,73.1,20.01,1,12.93
2019-06-14,Ranchi,Jharkhand,1.45,27.69,69.85,25.55,1,19.14
2019-06-15,Ranchi,Jharkhand,15.06,26.69,66.74,34.63,1,7.85
2019-06-16,Ranchi,Jharkhand,0.0,28.81,65.8,36.84,1,15.23
2019-06-17,Ranchi,Jharkhand,0.45,27.76,49.27,47.23,1,23.27
2019-06-18,Ranchi,Jharkhand,0.02,29.29,70.4,31.14,1,13.95
2019-06-19,Ranchi,Jharkhand,4.02,27.76,54.5,33.82,1,16.25
2019-06-20,Ranchi,Jharkhand,0.04,28.66,71.39,9.45,1,19.55
2019-06-21,Ranchi,Jharkhand,3.15,27.83,47.91,48.37,1,23.51
2019-06-22,Ranchi,Jharkhand,3.66,29.22,70.85,25.88,1,25.51
2019-06-23,Ranchi,Jharkhand,0.54,26.24,56.63,27.98,1,16.28
2019-06-24,Ranchi,Jharkhand,7.87,29.04,60.18,19.04,1,11.23
2019-06-25,Ranchi,Jharkhand,14.43,24.62,58.53,38.26,1,11.39
2019-06-26,Ranchi,Jharkhand,1.17,26.21,73.54,22.68,1,13.98
2019-06-27,Ranchi,Jharkhand,0.31,25.17,50.84,28.27,1,19.78
2019-06-28,Ranchi,Jharkhand,1.32,28.47,57.44,34.28,1,22.67
2019-06-29,Ranchi,Jharkhand,0.53,27.6,75.8,27.15,1,24.06
2019-06-30,Ranchi,Jharkhand,2.09,26.29,54.04,38.89,1,16.93
2019-07-01,Ranchi,Jharkhand,0.09,28.74,93.39,21.43,1,8.06
2019-07-02,Ranchi,Jharkhand,11.45,27.28,83.53,35.51,1,6.08
2019-07-03,Ranchi,Jharkhand,0.89,29.48,76.67,35.77,1,18.31
2019-07-04,Ranchi,Jharkhand,0.45,27.99,89.25,27.59,1,17.23
2019-07-05,Ranchi,Jharkhand,4.99,29.88,67.99,31.47,1,17.93
2019-07-06,Ranchi,Jharkhand,1.23,29.82,76.39,36.07,1,15.56
2019-07-07,Ranchi,Jharkhand,12.36,28.51,74.41,47.72,1,13.11
2019-07-08,Ranchi,Jharkhand,1.53,31.55,79.51,36.34,1,22.05
2019-07-09,Ranchi,Jharkhand,1.86,28.02,73.62,13.32,1,25.22
2019-07-10,Ranchi,Jharkhand,38.02,27.22,70.34,49.79,1,0.0
2019-07-11,Ranchi,Jharkhand,0.1,26.48,68.85,17.66,1,29.24
2019-07-12,Ranchi,Jharkhand,0.67,29.13,82.47,38.41,1,16.97
2019-07-13,Ranchi,Jharkhand,2.64,26.15,71.59,27.92,1,27.04
2019-07-14,Ranchi,Jharkhand,20.73,24.82,71.48,47.19,1,8.19
2019-07-15,Ranchi,Jharkhand,0.23,26.7,74.13,30.21,1,18.45
2019-07-16,Ranchi,Jharkhand,2.02,25.93,75.74,22.33,1,17.96
2019-07-17,Ranchi,Jharkhand,0.63,29.32,76.13,42.22,1,22.93
2019-07-18,Ranchi,Jharkhand,9.51,29.26,95.26,39.56,1,12.98
2019-07-19,Ranchi,Jharkhand,0.55,27.37,67.36,45.9,1,18.21
2019-07-20,Ranchi,Jharkhand,2.5,29.71,71.35,34.21,1,11.92
2019-07-21,Ranchi,Jharkhand,10.65,28.56,84.09,30.24,1,12.46
2019-07-22,Ranchi,Jharkhand,0.45,26.04,83.67,20.71,1,16.83
2019-07-23,Ranchi,Jharkhand,9.18,27.37,83.43,36.94,1,16.55
2019-07-24,Ranchi,Jharkhand,20.7,25.68,90.27,42.03,1,12.71
2019-07-25,Ranchi,Jharkhand,3.17,25.49,81.31,31.29,1,13.68
2019-07-26,Ranchi,Jharkhand,0.54,28.69,70.49,24.51,1,26.07
2019-07-27,Ranchi,Jharkhand,2.89,26.06,73.11,43.61,1,24.66
2019-07-28,Ranchi,Jharkhand,2.49,29.68,77.0,30.63,1,16.77
2019-07-29,Ranchi,Jharkhand,8.49,29.1,58.53,43.47,1,19.46
2019-07-30,Ranchi,Jharkhand,9.85,30.44,95.84,29.58,1,15.65
2019-07-31,Ranchi,Jharkhand,1.39,27.7,81.73,33.58,1,8.44
2019-08-01,Ranchi,Jharkhand,0.34,28.42,72.39,22.82,1,20.35
2019-08-02,Ranchi,Jharkhand,5.24,29.12,68.42,17.72,1,18.05
2019-08-03,Ranchi,Jharkhand,1.58,23.95,70.73,37.5,1,17.29
2019-08-04,Ranchi,Jharkhand,11.7,28.49,71.63,33.89,1,12.13
2019-08-05,Ranchi,Jharkhand,26.48,28.37,53.11,53.87,1,3.82
2019-08-06,Ranchi,Jharkhand,0.02,26.2,75.83,10.61,1,21.89
2019-08-07,Ranchi,Jharkhand,5.83,27.51,75.82,36.16,1,19.26
2019-08-08,Ranchi,Jharkhand,8.6,27.92,71.39,28.8,1,16.04
2019-08-09,Ranchi,Jharkhand,6.87,27.06,66.47,27.36,1,12.98
2019-08-10,Ranchi,Jharkhand,0.36,28.27,74.47,26.11,1,23.4
2019-08-11,Ranchi,Jharkhand,1.91,26.68,52.59,24.95,1,24.54
2019-08-12,Ranchi,Jharkhand,0.82,26.05,76.34,15.23,1,26.31
2019-08-13,Ranchi,Jharkhand,8.25,25.63,79.26,30.47,1,18.46
2019-08-14,Ranchi,Jharkhand,4.36,29.01,72.85,27.02,1,7.13
2019-08-15,Ranchi,Jharkhand,9.16,25.92,77.68,30.62,1,12.17
2019-08-16,Ranchi,Jharkhand,13.27,27.17,80.84,34.28,1,11.13
2019-08-17,Ranchi,Jharkhand,0.08,23.72,74.38,23.59,1,22.5
2019-08-18,Ranchi,Jharkhand,0.87,27.42,72.54,39.82,1,27.99
2019-08-19,Ranchi,Jharkhand,10.76,28.2,71.07,43.65,1,2.85
2019-08-20,Ranchi,Jharkhand,5.49,24.96,79.97,24.68,1,22.83
2019-08-21,Ranchi,Jharkhand,9.28,25.53,59.65,34.92,1,10.32
2019-08-22,Ranchi,Jharkhand,1.79,26.78,75.95,40.92,1,21.78
2019-08-23,Ranchi,Jharkhand,5.46,29.48,71.03,44.97,1,13.15
2019-08-24,Ranchi,Jharkhand,0.9,26.21,73.01,29.12,1,13.35
2019-08-25,Ranchi,Jharkhand,0.49,24.54,81.34,15.79,1,18.79
2019-08-26,Ranchi,Jharkhand,1.86,23.73,72.0,12.39,1,27.99
2019-08-27,Ranchi,Jharkhand,0.27,25.35,81.53,37.03,1,15.91
2019-08-28,Ranchi,Jharkhand,2.33,26.08,81.11,32.34,1,14.3
2019-08-29,Ranchi,Jharkhand,2.37,25.93,68.95,36.45,1,18.75
2019-08-30,Ranchi,Jharkhand,4.98,28.88,63.85,26.35,1,16.81
2019-08-31,Ranchi,Jharkhand,1.43,26.52,68.93,32.67,1,23.29
2019-09-01,Ranchi,Jharkhand,1.82,25.78,73.52,28.86,1,22.85
2019-09-02,Ranchi,Jharkhand,5.69,25.56,53.22,45.79,1,25.44
2019-09-03,Ranchi,Jharkhand,15.46,22.59,50.52,44.9,1,17.18
2019-09-04,Ranchi,Jharkhand,0.01,24.67,61.13,23.8,1,19.29
2019-09-05,Ranchi,Jharkhand,7.65,22.76,71.36,24.01,1,16.86
2019-09-06,Ranchi,Jharkhand,0.95,24.82,70.51,23.04,1,15.11
2019-09-07,Ranchi,Jharkhand,1.43,25.12,50.77,29.82,1,16.02
2019-09-08,Ranchi,Jharkhand,0.84,23.66,56.24,35.77,1,13.33
2019-09-09,Ranchi,Jharkhand,1.02,24.47,67.31,35.2,1,12.83
2019-09-10,Ranchi,Jharkhand,6.07,23.08,63.14,14.57,1,20.85
2019-09-11,Ranchi,Jharkhand,0.09,24.43,67.99,30.73,1,27.02
2019-09-12,Ranchi,Jharkhand,0.06,22.98,60.07,26.96,1,25.38
2019-09-13,Ranchi,Jharkhand,2.35,23.4,54.11,30.31,1,16.35
2019-09-14,Ranchi,Jharkhand,0.14,25.11,56.19,28.76,1,18.48
2019-09-15,Ranchi,Jharkhand,3.43,24.9,53.53,22.99,1,22.08
2019-09-16,Ranchi,Jharkhand,0.7,24.98,52.8,27.62,1,18.22
2019-09-17,Ranchi,Jharkhand,4.09,21.24,53.52,39.19,1,16.39
2019-09-18,Ranchi,Jharkhand,0.08,23.25,67.52,36.69,1,14.83
2019-09-19,Ranchi,Jharkhand,5.59,23.96,69.28,34.11,1,15.4
2019-09-20,Ranchi,Jharkhand,0.21,24.67,58.78,53.19,1,17.06
2019-09-21,Ranchi,Jharkhand,3.03,24.07,63.97,31.3,1,15.52
2019-09-22,Ranchi,Jharkhand,2.21,23.36,72.52,35.04,1,20.57
2019-09-23,Ranchi,Jharkhand,2.03,24.24,69.52,46.73,1,27.28
2019-09-24,Ranchi,Jharkhand,1.08,26.05,54.52,29.78,1,13.83
2019-09-25,Ranchi,Jharkhand,0.15,22.42,56.47,51.75,1,24.77
2019-09-26,Ranchi,Jharkhand,0.4,23.59,52.37,33.7,1,19.37
2019-09-27,Ranchi,Jharkhand,5.15,24.15,62.03,56.33,1,17.58
2019-09-28,Ranchi,Jharkhand,0.48,23.45,65.87,26.33,1,21.58
2019-09-29,Ranchi,Jharkhand,4.09,22.81,69.61,45.32,1,15.71
2019-09-30,Ranchi,Jharkhand,1.22,23.96,67.42,34.16,1,19.06
2019-10-01,Ranchi,Jharkhand,2.49,23.79,41.1,44.06,1,15.98
2019-10-02,Ranchi,Jharkhand,0.41,23.48,56.25,28.25,1,21.11
2019-10-03,Ranchi,Jharkhand,0.04,22.22,50.12,19.15,1,21.25
2019-10-04,Ranchi,Jharkhand,0.21,23.89,49.64,16.66,1,14.68
2019-10-05,Ranchi,Jharkhand,0.0,21.71,49.89,15.49,1,14.34
2019-10-06,Ranchi,Jharkhand,1.86,20.8,42.1,39.27,1,12.4
2019-10-07,Ranchi,Jharkhand,2.91,24.1,53.19,35.74,1,14.02
2019-10-08,Ranchi,Jharkhand,1.05,22.0,34.98,29.51,1,20.97
2019-10-09,Ranchi,Jharkhand,4.78,21.8,51.53,47.76,1,16.93
2019-10-10,Ranchi,Jharkhand,2.05,22.12,34.71,44.04,1,21.78
2019-10-11,Ranchi,Jharkhand,0.24,24.06,47.61,32.57,1,13.67
2019-10-12,Ranchi,Jharkhand,0.71,24.54,51.87,30.05,1,23.92
2019-10-13,Ranchi,Jharkhand,0.05,21.11,55.6,6.41,1,21.79
2019-10-14,Ranchi,Jharkhand,0.52,21.77,46.13,45.82,1,13.21
2019-10-15,Ranchi,Jharkhand,4.72,24.22,55.92,42.13,1,9.99
2019-10-16,Ranchi,Jharkhand,4.54,23.31,46.81,46.23,1,16.17
2019-10-17,Ranchi,Jharkhand,1.25,20.91,31.71,17.42,1,25.96
2019-10-18,Ranchi,Jharkhand,1.6,22.02,53.43,16.27,1,24.17
2019-10-19,Ranchi,Jharkhand,0.14,18.61,38.91,27.63,1,21.42
2019-10-20,Ranchi,Jharkhand,0.05,21.87,51.09,27.36,1,16.41
2019-10-21,Ranchi,Jharkhand,2.1,21.69,39.3,20.99,1,21.87
2019-10-22,Ranchi,Jharkhand,2.14,20.94,48.88,40.79,1,19.46
2019-10-23,Ranchi,Jharkhand,0.75,20.85,63.43,42.82,1,26.47
2019-10-24,Ranchi,Jharkhand,1.5,21.62,44.38,14.18,1,15.34
2019-10-25,Ranchi,Jharkhand,0.87,20.59,34.56,48.03,1,15.21
2019-10-26,Ranchi,Jharkhand,2.61,21.18,35.65,26.05,1,11.82
2019-10-27,Ranchi,Jharkhand,1.36,21.18,41.55,24.46,1,20.19
2019-10-28,Ranchi,Jharkhand,6.79,25.29,43.95,43.05,1,15.48
2019-10-29,Ranchi,Jharkhand,0.03,21.74,49.71,42.21,1,26.96
2019-10-30,Ranchi,Jharkhand,4.99,22.29,56.4,37.46,1,26.4
2019-10-31,Ranchi,Jharkhand,0.08,22.23,36.7,47.05,1,6.81
2019-11-01,Ranchi,Jharkhand,0.0,20.32,54.31,28.13,1,29.47
2019-11-02,Ranchi,Jharkhand,1.36,21.44,39.67,27.48,1,19.39
2019-11-03,Ranchi,Jharkhand,0.69,20.72,54.44,20.0,1,14.66
2019-11-04,Ranchi,Jharkhand,0.96,23.47,39.68,29.78,1,18.47
2019-11-05,Ranchi,Jharkhand,0.02,22.1,39.49,32.55,1,25.24
2019-11-06,Ranchi,Jharkhand,0.32,18.11,36.95,30.78,1,15.96
2019-11-07,Ranchi,Jharkhand,1.7,19.91,43.47,32.34,1,15.39
2019-11-08,Ranchi,Jharkhand,1.37,22.27,51.07,38.35,1,22.95
2019-11-09,Ranchi,Jharkhand,0.08,20.49,31.56,29.27,1,20.97
2019-11-10,Ranchi,Jharkhand,0.19,19.67,48.58,31.67,1,15.67
2019-11-11,Ranchi,Jharkhand,0.08,22.51,32.75,44.29,1,21.71
2019-11-12,Ranchi,Jharkhand,1.1,21.65,36.39,21.69,1,6.35
2019-11-13,Ranchi,Jharkhand,0.24,21.26,53.43,42.11,1,14.82
2019-11-14,Ranchi,Jharkhand,0.1,20.29,23.18,23.49,1,30.12
2019-11-15,Ranchi,Jharkhand,0.26,20.02,34.29,29.4,1,24.58
2019-11-16,Ranchi,Jharkhand,0.0,21.03,34.37,33.13,1,13.2
2019-11-17,Ranchi,Jharkhand,0.04,23.43,41.82,24.78,1,19.54
2019-11-18,Ranchi,Jharkhand,1.17,19.97,43.16,28.34,1,23.05
2019-11-19,Ranchi,Jharkhand,1.48,18.25,36.91,31.16,1,22.02
2019-11-20,Ranchi,Jharkhand,0.23,21.39,30.33,40.54,1,16.65
2019-11-21,Ranchi,Jharkhand,1.36,18.83,65.09,30.35,1,15.8
2019-11-22,Ranchi,Jharkhand,0.08,20.34,43.97,27.05,1,16.41
2019-11-23,Ranchi,Jharkhand,0.22,21.14,40.39,46.19,1,17.53
2019-11-24,Ranchi,Jharkhand,0.06,19.24,35.75,34.01,1,20.44
2019-11-25,Ranchi,Jharkhand,0.36,21.28,45.01,28.62,1,10.99
2019-11-26,Ranchi,Jharkhand,0.91,19.39,59.73,42.16,1,18.99
2019-11-27,Ranchi,Jharkhand,0.19,19.71,42.16,31.51,1,19.83
2019-11-28,Ranchi,Jharkhand,0.27,18.18,34.6,46.25,1,22.39
2019-11-29,Ranchi,Jharkhand,0.01,24.36,50.25,32.89,1,20.15
2019-11-30,Ranchi,Jharkhand,0.82,21.91,56.06,19.19,1,22.13
2019-12-01,Ranchi,Jharkhand,0.14,19.12,47.64,30.17,1,15.99
2019-12-02,Ranchi,Jharkhand,0.02,18.19,46.24,36.51,1,19.51
2019-12-03,Ranchi,Jharkhand,0.92,20.89,31.06,43.17,1,14.81
2019-12-04,Ranchi,Jharkhand,1.72,17.8,42.53,18.6,1,14.64
2019-12-05,Ranchi,Jharkhand,0.0,20.49,53.11,23.67,1,18.03
2019-12-06,Ranchi,Jharkhand,0.01,21.2,36.56,21.59,1,18.65
2019-12-07,Ranchi,Jharkhand,0.44,21.23,50.32,23.87,1,19.31
2019-12-08,Ranchi,Jharkhand,1.14,21.22,60.67,44.99,1,19.67
2019-12-09,Ranchi,Jharkhand,1.23,20.06,41.78,37.33,1,22.78
2019-12-10,Ranchi,Jharkhand,0.28,19.82,56.19,38.65,1,26.6
2019-12-11,Ranchi,Jharkhand,1.23,20.35,42.85,12.57,1,21.11
2019-12-12,Ranchi,Jharkhand,1.72,21.19,38.03,18.7,1,17.52
2019-12-13,Ranchi,Jharkhand,0.01,19.19,48.6,29.72,1,14.12
2019-12-14,Ranchi,Jharkhand,0.07,21.38,43.24,28.82,1,20.67
2019-12-15,Ranchi,Jharkhand,0.21,17.0,51.28,49.11,1,24.15
2019-12-16,Ranchi,Jharkhand,2.38,19.59,38.45,47.1,1,24.03
2019-12-17,Ranchi,Jharkhand,4.55,20.31,44.51,39.65,1,14.81
2019-12-18,Ranchi,Jharkhand,1.94,22.66,43.66,34.98,1,18.47
2019-12-19,Ranchi,Jharkhand,0.44,18.96,35.77,37.6,1,20.3
2019-12-20,Ranchi,Jharkhand,0.01,21.41,51.02,33.44,1,30.72
2019-12-21,Ranchi,Jharkhand,0.24,21.0,51.33,5.0,1,14.34
2019-12-22,Ranchi,Jharkhand,0.13,19.22,34.68,14.67,1,16.75
2019-12-23,Ranchi,Jharkhand,2.05,21.62,22.21,25.51,1,13.49
2019-12-24,Ranchi,Jharkhand,0.08,19.75,37.34,34.88,1,19.07
2019-12-25,Ranchi,Jharkhand,0.29,22.02,38.9,34.21,1,25.45
2019-12-26,Ranchi,Jharkhand,0.89,20.47,32.41,20.79,1,24.74
2019-12-27,Ranchi,Jharkhand,0.32,17.91,39.6,31.08,1,25.37
2019-12-28,Ranchi,Jharkhand,1.45,21.8,38.56,19.04,1,16.72
2019-12-29,Ranchi,Jharkhand,0.25,20.41,33.12,35.09,1,15.24
2019-12-30,Ranchi,Jharkhand,0.12,20.43,41.54,24.51,1,20.85
2019-12-31,Ranchi,Jharkhand,0.06,20.06,29.71,34.53,1,23.25
2020-01-01,Ranchi,Jharkhand,0.01,19.43,41.71,34.13,1,15.94
2020-01-02,Ranchi,Jharkhand,0.88,19.32,43.45,32.99,1,15.87
2020-01-03,Ranchi,Jharkhand,0.03,19.09,41.71,20.09,1,18.72
2020-01-04,Ranchi,Jharkhand,0.95,19.88,40.43,32.13,1,26.2
2020-01-05,Ranchi,Jharkhand,2.29,22.08,60.95,21.78,1,19.34
2020-01-06,Ranchi,Jharkhand,1.0,19.08,54.32,31.6,1,25.55
2020-01-07,Ranchi,Jharkhand,0.07,22.35,42.56,13.59,1,15.19
2020-01-08,Ranchi,Jharkhand,4.38,19.19,45.37,37.56,1,13.42
2020-01-09,Ranchi,Jharkhand,1.94,20.5,46.31,32.47,1,13.2
2020-01-10,Ranchi,Jharkhand,0.42,21.06,51.93,34.9,1,27.59
2020-01-11,Ranchi,Jharkhand,3.52,18.6,50.64,28.93,1,23.94
2020-01-12,Ranchi,Jharkhand,0.02,21.88,43.85,33.59,1,18.36
2020-01-13,Ranchi,Jharkhand,0.12,18.17,52.21,34.68,1,13.54
2020-01-14,Ranchi,Jharkhand,0.01,20.54,47.94,28.42,1,21.11
2020-01-15,Ranchi,Jharkhand,0.46,22.98,45.31,26.47,1,18.64
2020-01-16,Ranchi,Jharkhand,0.68,20.32,36.4,35.73,1,24.35
2020-01-17,Ranchi,Jharkhand,0.0,23.8,49.16,25.49,1,26.55
2020-01-18,Ranchi,Jharkhand,1.22,19.99,46.81,17.16,1,21.05
2020-01-19,Ranchi,Jharkhand,4.25,21.25,51.22,37.23,1,22.47
2020-01-20,Ranchi,Jharkhand,0.04,19.2,39.36,36.75,1,20.46
2020-01-21,Ranchi,Jharkhand,0.02,22.48,47.62,25.52,1,13.83
2020-01-22,Ranchi,Jharkhand,0.01,20.0,56.27,36.33,1,22.7
2020-01-23,Ranchi,Jharkhand,0.48,21.12,41.13,20.08,1,14.83
2020-01-24,Ranchi,Jharkhand,1.28,19.8,45.77,19.42,1,15.17
2020-01-25,Ranchi,Jharkhand,0.93,17.63,39.88,31.87,1,7.99
2020-01-26,Ranchi,Jharkhand,1.7,19.47,57.2,35.65,1,22.13
2020-01-27,Ranchi,Jharkhand,0.63,23.84,55.04,21.68,1,23.68
2020-01-28,Ranchi,Jharkhand,0.78,20.2,42.94,38.65,1,26.84
2020-01-29,Ranchi,Jharkhand,0.32,21.01,38.48,14.62,1,26.97
2020-01-30,Ranchi,Jharkhand,0.09,20.34,54.2,18.91,1,21.34
2020-01-31,Ranchi,Jharkhand,0.62,19.6,46.91,17.33,1,26.29
2020-02-01,Ranchi,Jharkhand,0.51,23.75,37.86,20.25,1,17.37
2020-02-02,Ranchi,Jharkhand,0.93,23.13,53.07,31.44,1,24.07
2020-02-03,Ranchi,Jharkhand,0.13,21.2,23.27,33.98,1,15.73
2020-02-04,Ranchi,Jharkhand,0.87,22.18,47.52,25.78,1,12.46
2020-02-05,Ranchi,Jharkhand,0.49,19.62,48.62,57.07,1,15.94
2020-02-06,Ranchi,Jharkhand,0.02,20.53,44.49,28.15,1,22.64
2020-02-07,Ranchi,Jharkhand,0.11,21.5,30.91,27.92,1,26.25
2020-02-08,Ranchi,Jharkhand,0.84,21.0,48.15,20.71,1,20.99
2020-02-09,Ranchi,Jharkhand,1.95,21.82,39.95,49.58,1,16.06
2020-02-10,Ranchi,Jharkhand,0.18,23.06,55.82,23.11,1,13.26
2020-02-11,Ranchi,Jharkhand,1.01,21.87,47.49,14.26,1,23.81
2020-02-12,Ranchi,Jharkhand,0.35,21.78,49.53,39.3,1,23.08
2020-02-13,Ranchi,Jharkhand,0.15,16.49,43.71,32.78,1,19.06
2020-02-14,Ranchi,Jharkhand,2.56,20.93,39.85,42.98,1,11.59
2020-02-15,Ranchi,Jharkhand,1.27,23.1,36.8,39.12,1,26.26
2020-02-16,Ranchi,Jharkhand,0.41,20.17,50.5,26.89,1,19.0
2020-02-17,Ranchi,Jharkhand,0.0,21.07,51.8,36.73,1,19.15
2020-02-18,Ranchi,Jharkhand,0.93,21.41,29.66,22.35,1,19.91
2020-02-19,Ranchi,Jharkhand,0.08,23.93,52.26,22.49,1,18.21
2020-02-20,Ranchi,Jharkhand,0.31,21.43,54.52,40.35,1,13.43
2020-02-21,Ranchi,Jharkhand,0.15,19.08,39.37,25.84,1,11.45
2020-02-22,Ranchi,Jharkhand,1.0,22.52,40.91,30.71,1,10.01
2020-02-23,Ranchi,Jharkhand,0.15,24.68,46.01,35.02,1,22.93
2020-02-24,Ranchi,Jharkhand,0.01,22.97,60.58,40.13,1,14.58
2020-02-25,Ranchi,Jharkhand,0.66,22.38,38.84,17.02,1,12.78
2020-02-26,Ranchi,Jharkhand,0.19,22.18,37.39,17.39,1,25.23
2020-02-27,Ranchi,Jharkhand,0.8,24.32,57.97,26.43,1,19.89
2020-02-28,Ranchi,Jharkhand,0.01,24.45,33.65,30.31,1,16.42
2020-02-29,Ranchi,Jharkhand,0.06,20.4,44.0,29.03,1,17.94
2020-03-01,Ranchi,Jharkhand,0.11,22.26,50.63,22.57,1,17.53
2020-03-02,Ranchi,Jharkhand,0.46,24.91,43.06,22.5,1,15.4
2020-03-03,Ranchi,Jharkhand,0.29,23.45,42.85,27.31,1,18.93
2020-03-04,Ranchi,Jharkhand,0.17,22.63,44.62,32.15,1,18.92
