date,region,state,rainfall_mm,temperature_c,humidity_pct,water_storage_pct,pop_density_per_km2,drought_prone_base,water_stress_event
2019-11-15,Varanasi,Uttar Pradesh,0.08,21.12,40.52,59.15,3409.8025674584087,0,0
2019-11-16,Varanasi,Uttar Pradesh,0.28,23.92,34.16,54.21,2603.7529281875754,0,0
2019-11-17,Varanasi,Uttar Pradesh,0.02,21.84,39.95,56.6,3904.778683459276,0,0
2019-11-18,Varanasi,Uttar Pradesh,2.27,22.43,48.0,20.07,3415.8354423408723,0,1
2019-11-19,Varanasi,Uttar Pradesh,0.02,20.82,42.67,26.62,2953.3883376730387,0,1
2019-11-20,Varanasi,Uttar Pradesh,0.91,23.13,47.58,100.0,3468.8000478241315,0,0
2019-11-21,Varanasi,Uttar Pradesh,0.0,21.99,42.7,54.17,3354.9393699572456,0,0
2019-11-22,Varanasi,Uttar Pradesh,0.66,21.6,31.49,52.83,3261.964450127593,0,1
2019-11-23,Varanasi,Uttar Pradesh,0.46,20.81,41.68,50.73,3260.8295411716053,0,1
2019-11-24,Varanasi,Uttar Pradesh,1.6,23.87,44.63,15.84,2689.182094141771,0,1
2019-11-25,Varanasi,Uttar Pradesh,0.67,22.62,50.76,71.07,3532.103083330359,0,0
2019-11-26,Varanasi,Uttar Pradesh,0.95,23.77,47.91,72.3,3410.7831029817926,0,0
2019-11-27,Varanasi,Uttar Pradesh,0.02,23.25,24.02,67.89,2935.0645861062794,0,0
2019-11-28,Varanasi,Uttar Pradesh,0.42,22.47,53.37,47.2,3084.3548917363714,0,1
2019-11-29,Varanasi,Uttar Pradesh,0.8,23.25,39.39,60.55,2926.173570323873,0,1
2019-11-30,Varanasi,Uttar Pradesh,1.61,21.38,44.53,52.47,3902.9785233602793,0,0
2019-12-01,Varanasi,Uttar Pradesh,0.03,21.41,53.27,41.95,3775.6604947970286,0,1
2019-12-02,Varanasi,Uttar Pradesh,1.3,22.7,63.79,33.4,3392.52116149468,0,1
2019-12-03,Varanasi,Uttar Pradesh,0.67,22.4,59.23,52.2,3580.9808478423633,0,0
2019-12-04,Varanasi,Uttar Pradesh,0.31,22.07,29.24,85.68,3705.2143830336695,0,1
2019-12-05,Varanasi,Uttar Pradesh,0.95,22.54,39.21,2.0,4057.2226998586048,0,1
2019-12-06,Varanasi,Uttar Pradesh,0.62,21.66,28.41,83.12,2995.8759566228186,0,1
2019-12-07,Varanasi,Uttar Pradesh,0.0,21.55,47.64,35.98,3657.786399004818,0,0
2019-12-08,Varanasi,Uttar Pradesh,0.19,21.51,59.38,79.3,3374.355144973472,0,1
2019-12-09,Varanasi,Uttar Pradesh,0.02,21.93,56.43,28.68,3749.353051803661,0,1
2019-12-10,Varanasi,Uttar Pradesh,2.31,22.53,60.65,22.69,3773.5971331747896,0,1
2019-12-11,Varanasi,Uttar Pradesh,0.18,23.0,42.85,56.33,3943.20145450626,0,0
2019-12-12,Varanasi,Uttar Pradesh,0.53,20.89,40.49,48.42,3135.992940353301,0,0
2019-12-13,Varanasi,Uttar Pradesh,0.01,19.92,39.8,62.83,3649.3029042638254,0,1
2019-12-14,Varanasi,Uttar Pradesh,0.3,21.69,56.12,42.12,3207.6267655026973,0,1
2019-12-15,Varanasi,Uttar Pradesh,0.08,20.45,51.37,24.8,3123.1980449196703,0,1
2019-12-16,Varanasi,Uttar Pradesh,0.21,21.32,41.89,54.29,3993.4627701099807,0,1
2019-12-17,Varanasi,Uttar Pradesh,1.75,20.34,25.81,30.69,3229.6640761926474,0,1
2019-12-18,Varanasi,Uttar Pradesh,0.06,25.53,27.56,51.77,3457.105211488828,0,1
2019-12-19,Varanasi,Uttar Pradesh,2.39,21.04,47.29,45.38,3376.526697742665,0,1
2019-12-20,Varanasi,Uttar Pradesh,0.02,24.21,56.13,30.51,3284.3065954867975,0,1
2019-12-21,Varanasi,Uttar Pradesh,0.79,22.29,59.79,90.51,2908.832358689148,0,0
2019-12-22,Varanasi,Uttar Pradesh,0.3,24.24,51.26,42.21,3695.3644310710447,0,1
2019-12-23,Varanasi,Uttar Pradesh,0.02,21.85,48.91,49.56,3298.2485679530478,0,0
2019-12-24,Varanasi,Uttar Pradesh,0.02,24.09,56.01,2.37,3978.5696125222803,0,1
2019-12-25,Varanasi,Uttar Pradesh,0.02,22.77,47.07,43.7,3729.949025807252,0,1
2019-12-26,Varanasi,Uttar Pradesh,0.15,22.45,47.44,60.16,3715.8868251484746,0,0
2019-12-27,Varanasi,Uttar Pradesh,0.01,20.76,44.08,59.72,3204.549579316377,0,1
2019-12-28,Varanasi,Uttar Pradesh,0.98,22.46,55.23,57.8,3594.2538398123215,0,0
2019-12-29,Varanasi,Uttar Pradesh,0.01,21.45,47.32,52.63,3747.0001199976296,0,1
2019-12-30,Varanasi,Uttar Pradesh,0.11,23.33,55.25,49.17,3439.1634721055616,0,0
2019-12-31,Varanasi,Uttar Pradesh,1.06,19.26,56.16,74.61,3294.123840596255,0,0
2020-01-01,Varanasi,Uttar Pradesh,0.15,19.98,49.11,65.07,3098.182012079705,0,1
2020-01-02,Varanasi,Uttar Pradesh,0.3,22.19,58.48,53.36,3475.5655925444858,0,1
2020-01-03,Varanasi,Uttar Pradesh,0.24,21.7,51.18,44.82,3877.79523396572,0,1
2020-01-04,Varanasi,Uttar Pradesh,0.05,24.53,42.12,20.61,3754.388858954331,0,1
2020-01-05,Varanasi,Uttar Pradesh,0.01,23.09,57.54,67.74,3483.995569366359,0,0
2020-01-06,Varanasi,Uttar Pradesh,3.28,21.33,46.72,70.58,3415.404753358585,0,0
2020-01-07,Varanasi,Uttar Pradesh,0.06,21.9,31.6,77.79,3106.110669153117,0,1
2020-01-08,Varanasi,Uttar Pradesh,0.09,23.58,53.0,45.52,3151.220293154052,0,0
2020-01-09,Varanasi,Uttar Pradesh,0.15,22.82,49.47,27.77,3324.8293160427247,0,0
2020-01-10,Varanasi,Uttar Pradesh,0.34,26.92,48.23,61.34,3453.9860491034938,0,0
2020-01-11,Varanasi,Uttar Pradesh,0.09,21.43,51.25,37.6,3645.616777954793,0,1
2020-01-12,Varanasi,Uttar Pradesh,0.37,22.56,43.27,68.85,3594.6224168299,0,0
2020-01-13,Varanasi,Uttar Pradesh,0.07,23.36,42.24,52.98,3629.7952421539067,0,1
2020-01-14,Varanasi,Uttar Pradesh,0.05,21.97,46.38,47.1,3185.004029419584,0,0
2020-01-15,Varanasi,Uttar Pradesh,0.02,19.67,40.6,43.11,3871.8684591763085,0,1
2020-01-16,Varanasi,Uttar Pradesh,0.13,20.37,37.56,78.69,3388.921169605637,0,1
2020-01-17,Varanasi,Uttar Pradesh,0.08,21.09,54.6,27.18,3359.255112845782,0,0
2020-01-18,Varanasi,Uttar Pradesh,0.09,22.61,43.19,47.76,3248.7716785191988,0,0
2020-01-19,Varanasi,Uttar Pradesh,0.01,23.08,37.02,33.11,3054.6902640359785,0,0
2020-01-20,Varanasi,Uttar Pradesh,0.02,23.46,38.08,49.21,4206.276149526491,0,0
2020-01-21,Varanasi,Uttar Pradesh,0.07,20.87,44.28,43.18,3439.8382489663395,0,1
2020-01-22,Varanasi,Uttar Pradesh,0.08,23.08,54.01,33.33,3957.597560283757,0,1
2020-01-23,Varanasi,Uttar Pradesh,0.03,20.89,64.41,80.04,3654.8147697162153,0,1
2020-01-24,Varanasi,Uttar Pradesh,0.0,22.24,44.9,52.86,3674.2765729010316,0,0
2020-01-25,Varanasi,Uttar Pradesh,0.12,22.23,48.06,53.28,3535.6895362391433,0,0
2020-01-26,Varanasi,Uttar Pradesh,0.11,22.3,48.7,84.37,3649.839416084855,0,1
2020-01-27,Varanasi,Uttar Pradesh,0.11,21.02,38.89,54.04,3693.549367886331,0,1
2020-01-28,Varanasi,Uttar Pradesh,0.03,23.21,41.87,60.98,3907.1479241749885,0,1
2020-01-29,Varanasi,Uttar Pradesh,0.68,19.68,35.6,19.84,3573.700370416547,0,1
2020-01-30,Varanasi,Uttar Pradesh,0.48,25.78,44.05,58.55,3797.779102273804,0,1
2020-01-31,Varanasi,Uttar Pradesh,0.05,23.37,47.88,65.53,3204.780476665203,0,1
2020-02-01,Varanasi,Uttar Pradesh,0.12,24.84,51.59,33.27,3563.6746517972306,0,1
2020-02-02,Varanasi,Uttar Pradesh,0.01,22.58,38.4,54.43,3641.38292116997,0,1
2020-02-03,Varanasi,Uttar Pradesh,0.7,25.03,39.54,25.62,3450.2901076750477,0,1
2020-02-04,Varanasi,Uttar Pradesh,0.1,21.1,40.72,49.52,3856.5614860133787,0,1
2020-02-05,Varanasi,Uttar Pradesh,0.36,23.42,46.17,46.62,3136.620782247168,0,1
2020-02-06,Varanasi,Uttar Pradesh,0.02,23.68,46.17,36.73,3547.5529432075473,0,0
2020-02-07,Varanasi,Uttar Pradesh,0.08,23.52,47.39,62.47,3390.860346692058,0,0
2020-02-08,Varanasi,Uttar Pradesh,0.37,25.36,34.33,46.06,3212.297081323619,0,1
2020-02-09,Varanasi,Uttar Pradesh,0.12,23.03,41.23,67.38,3663.6785600287308,0,0
2020-02-10,Varanasi,Uttar Pradesh,0.52,22.58,34.55,15.43,3072.443926458792,0,1
2020-02-11,Varanasi,Uttar Pradesh,0.74,21.45,37.96,57.17,3695.4596106411605,0,1
2020-02-12,Varanasi,Uttar Pradesh,0.57,24.8,34.27,63.42,3751.092427086327,0,1
2020-02-13,Varanasi,Uttar Pradesh,0.21,24.56,24.86,66.42,3445.529194649352,0,0
2020-02-14,Varanasi,Uttar Pradesh,0.12,21.41,31.94,43.15,3180.7324705897,0,1
2020-02-15,Varanasi,Uttar Pradesh,0.62,20.97,51.36,14.62,3876.113214353135,0,1
2020-02-16,Varanasi,Uttar Pradesh,0.5,23.63,43.23,45.13,3421.987323640477,0,1
2020-02-17,Varanasi,Uttar Pradesh,0.04,23.86,56.6,68.4,3611.7749405964128,0,0
2020-02-18,Varanasi,Uttar Pradesh,0.2,24.88,55.22,37.68,3609.151676658297,0,1
2020-02-19,Varanasi,Uttar Pradesh,0.02,22.36,45.54,91.4,3149.356085983437,0,0
2020-02-20,Varanasi,Uttar Pradesh,0.05,22.16,42.39,43.52,3609.8654940322795,0,1
2020-02-21,Varanasi,Uttar Pradesh,0.0,27.45,44.36,100.0,4069.257000270646,0,1
2020-02-22,Varanasi,Uttar Pradesh,0.44,23.15,38.33,50.16,3643.766421255803,0,1
2020-02-23,Varanasi,Uttar Pradesh,0.49,22.03,37.11,40.65,3850.1646047388494,0,1
2020-02-24,Varanasi,Uttar Pradesh,0.07,22.78,58.93,52.58,3468.673363666994,0,1
2020-02-25,Varanasi,Uttar Pradesh,0.36,22.57,36.24,63.6,3812.5850884895367,0,1
2020-02-26,Varanasi,Uttar Pradesh,0.04,22.98,40.92,61.22,3820.4358907499327,0,0
2020-02-27,Varanasi,Uttar Pradesh,0.11,25.66,51.77,53.06,3365.275350432468,0,1
2020-02-28,Varanasi,Uttar Pradesh,0.27,22.48,33.63,32.62,3756.001479572814,0,1
2020-02-29,Varanasi,Uttar Pradesh,0.02,25.57,42.08,40.46,3784.9506242248185,0,0
2020-03-01,Varanasi,Uttar Pradesh,0.31,22.52,38.69,54.34,3580.038425035854,0,1
2020-03-02,Varanasi,Uttar Pradesh,0.49,27.69,53.85,58.21,3521.178628599897,0,1
2020-03-03,Varanasi,Uttar Pradesh,0.62,22.99,45.91,85.83,2737.888730847669,0,0
2020-03-04,Varanasi,Uttar Pradesh,0.1,22.45,25.62,55.62,4007.4039299938577,0,1
2020-03-05,Varanasi,Uttar Pradesh,0.07,23.67,52.84,40.32,3278.5974889980525,0,0
2020-03-06,Varanasi,Uttar Pradesh,0.15,23.04,42.55,66.25,3208.5877100755574,0,1
2020-03-07,Varanasi,Uttar Pradesh,3.49,22.52,45.76,79.18,3527.210225033865,0,1
2020-03-08,Varanasi,Uttar Pradesh,0.03,25.43,40.26,40.3,2452.489489371285,0,0
2020-03-09,Varanasi,Uttar Pradesh,0.15,26.86,40.48,76.44,3934.7365613508355,0,0
2020-03-10,Varanasi,Uttar Pradesh,0.24,25.92,40.0,61.62,3366.2995426911934,0,1
2020-03-11,Varanasi,Uttar Pradesh,0.05,25.3,48.23,78.18,3296.2811640552754,0,1
2020-03-12,Varanasi,Uttar Pradesh,0.13,26.35,55.99,72.6,3141.483145351487,0,0
2020-03-13,Varanasi,Uttar Pradesh,1.26,26.67,37.71,47.58,3247.741026332521,0,0
2020-03-14,Varanasi,Uttar Pradesh,0.26,26.55,50.1,44.56,3086.784902902416,0,1
2020-03-15,Varanasi,Uttar Pradesh,0.09,27.1,44.03,57.97,3251.9366298496625,0,1
2020-03-16,Varanasi,Uttar Pradesh,0.02,26.97,50.33,65.14,3724.1110402840086,0,1
2020-03-17,Varanasi,Uttar Pradesh,0.01,25.94,40.97,14.9,3139.8743039771216,0,1
2020-03-18,Varanasi,Uttar Pradesh,0.24,26.58,37.9,91.72,3369.422658954369,0,0
2020-03-19,Varanasi,Uttar Pradesh,2.01,26.62,51.66,39.86,3997.6905626467637,0,1
2020-03-20,Varanasi,Uttar Pradesh,0.28,24.28,48.09,75.25,4000.102739704955,0,1
2020-03-21,Varanasi,Uttar Pradesh,0.55,23.94,41.61,66.58,3774.8957409869076,0,0
2020-03-22,Varanasi,Uttar Pradesh,0.07,24.54,41.68,77.74,2888.926111589591,0,0
2020-03-23,Varanasi,Uttar Pradesh,0.3,26.9,42.94,51.0,3794.067371903475,0,1
2020-03-24,Varanasi,Uttar Pradesh,0.11,27.16,47.53,57.14,3346.336391745686,0,1
2020-03-25,Varanasi,Uttar Pradesh,0.0,24.95,39.64,100.0,3660.264095735072,0,0
2020-03-26,Varanasi,Uttar Pradesh,0.14,29.23,53.41,60.87,3767.08397956,0,1
2020-03-27,Varanasi,Uttar Pradesh,0.91,26.71,50.19,41.36,3254.5625940858095,0,0
2020-03-28,Varanasi,Uttar Pradesh,0.09,27.81,35.31,41.64,3647.4786796369895,0,0
2020-03-29,Varanasi,Uttar Pradesh,0.14,28.25,49.35,76.14,3989.0351785386915,0,1
2020-03-30,Varanasi,Uttar Pradesh,0.03,24.65,35.5,49.18,3182.5840275042224,0,0
2020-03-31,Varanasi,Uttar Pradesh,0.03,24.58,42.09,77.13,3140.258708997886,0,1
2020-04-01,Varanasi,Uttar Pradesh,0.12,23.65,29.31,61.03,4144.588033209337,0,0
2020-04-02,Varanasi,Uttar Pradesh,0.26,29.99,48.56,39.29,3167.03996978305,0,0
2020-04-03,Varanasi,Uttar Pradesh,0.27,25.47,42.43,36.69,2952.3664087515212,0,0
2020-04-04,Varanasi,Uttar Pradesh,0.02,26.23,37.77,66.24,3742.44309939865,0,1
2020-04-05,Varanasi,Uttar Pradesh,0.0,28.41,51.5,66.44,3658.887036137554,0,1
2020-04-06,Varanasi,Uttar Pradesh,0.0,27.46,37.87,89.38,3556.232216965444,0,0
2020-04-07,Varanasi,Uttar Pradesh,0.16,27.24,49.33,96.93,3488.2060406954874,0,0
2020-04-08,Varanasi,Uttar Pradesh,0.35,26.71,27.32,87.47,3701.027406073911,0,1
2020-04-09,Varanasi,Uttar Pradesh,2.11,30.15,66.85,49.63,3502.1939092908733,0,0
2020-04-10,Varanasi,Uttar Pradesh,0.32,27.81,55.84,60.1,3828.706755478517,0,1
2020-04-11,Varanasi,Uttar Pradesh,0.38,30.71,35.55,80.56,3779.3749843140167,0,1
2020-04-12,Varanasi,Uttar Pradesh,0.12,24.97,46.14,42.86,3840.9401039899967,0,1
2020-04-13,Varanasi,Uttar Pradesh,0.54,26.34,30.8,73.87,3239.704860138718,0,0
2020-04-14,Varanasi,Uttar Pradesh,0.02,30.99,45.77,45.67,4092.41551221408,0,0
2020-04-15,Varanasi,Uttar Pradesh,0.02,29.71,36.96,57.22,3373.8016615666857,0,1
2020-04-16,Varanasi,Uttar Pradesh,2.33,25.74,52.71,73.4,3530.3584305079207,0,0
2020-04-17,Varanasi,Uttar Pradesh,0.05,27.78,53.98,87.86,2874.0109363791908,0,1
2020-04-18,Varanasi,Uttar Pradesh,0.1,29.73,41.17,85.3,3210.2068093719076,0,0
2020-04-19,Varanasi,Uttar Pradesh,0.11,29.37,37.77,61.99,3169.156571589431,0,0
2020-04-20,Varanasi,Uttar Pradesh,0.2,27.85,52.43,25.99,3639.369560329927,0,1
2020-04-21,Varanasi,Uttar Pradesh,0.02,29.75,44.67,58.17,3694.217470180519,0,0
2020-04-22,Varanasi,Uttar Pradesh,1.17,27.42,50.99,76.96,3460.815482693495,0,0
2020-04-23,Varanasi,Uttar Pradesh,0.02,28.69,38.32,63.95,3815.577521713184,0,1
2020-04-24,Varanasi,Uttar Pradesh,0.39,29.32,29.87,48.39,3598.750336293524,0,0
2020-04-25,Varanasi,Uttar Pradesh,0.03,26.47,37.54,58.88,3546.6910667599977,0,1
2020-04-26,Varanasi,Uttar Pradesh,1.85,27.23,39.59,38.48,2589.8502874761048,0,0
2020-04-27,Varanasi,Uttar Pradesh,0.0,29.74,43.75,35.45,3739.092957549485,0,1
2020-04-28,Varanasi,Uttar Pradesh,1.2,29.2,55.92,59.3,4268.013189768723,0,1
2020-04-29,Varanasi,Uttar Pradesh,0.9,26.37,38.13,69.73,3107.0375967921896,0,1
2020-04-30,Varanasi,Uttar Pradesh,0.06,26.95,43.77,35.99,2903.1030283560685,0,1
2020-05-01,Varanasi,Uttar Pradesh,2.61,28.96,45.79,79.24,3298.1777169873903,0,1
2020-05-02,Varanasi,Uttar Pradesh,1.21,29.27,46.37,57.27,3440.537732968726,0,1
2020-05-03,Varanasi,Uttar Pradesh,0.02,25.03,42.91,81.15,3626.9412444697587,0,0
2020-05-04,Varanasi,Uttar Pradesh,0.59,29.62,53.19,69.36,2748.5103865868305,0,1
2020-05-05,Varanasi,Uttar Pradesh,0.07,29.25,47.81,32.78,3431.37825171753,0,1
2020-05-06,Varanasi,Uttar Pradesh,1.29,28.53,56.38,66.17,3143.6633180786835,0,0
2020-05-07,Varanasi,Uttar Pradesh,0.28,28.93,55.22,72.24,3641.3256701895903,0,0
2020-05-08,Varanasi,Uttar Pradesh,1.77,29.48,64.07,44.08,3321.546408818306,0,0
2020-05-09,Varanasi,Uttar Pradesh,2.79,29.34,44.64,40.67,3076.4623829687375,0,1
2020-05-10,Varanasi,Uttar Pradesh,5.79,26.76,56.93,89.2,3352.9784244186994,0,1
2020-05-11,Varanasi,Uttar Pradesh,0.68,29.36,41.95,40.65,3909.6947248554366,0,1
2020-05-12,Varanasi,Uttar Pradesh,0.07,30.9,47.77,18.04,2932.4396602253228,0,1
2020-05-13,Varanasi,Uttar Pradesh,0.13,29.52,49.62,32.75,3677.2436940918365,0,1
2020-05-14,Varanasi,Uttar Pradesh,1.71,29.38,48.44,62.95,3462.7826501633235,0,0
2020-05-15,Varanasi,Uttar Pradesh,1.5,27.85,38.37,90.63,3556.4923372318494,0,0
2020-05-16,Varanasi,Uttar Pradesh,0.26,29.94,61.89,48.31,3112.765250843468,0,1
2020-05-17,Varanasi,Uttar Pradesh,0.01,31.4,36.12,55.87,3362.5021071304923,0,1
2020-05-18,Varanasi,Uttar Pradesh,0.38,28.81,46.91,75.89,3570.3981175946005,0,1
2020-05-19,Varanasi,Uttar Pradesh,5.1,28.33,49.11,47.93,3480.6170414012727,0,0
2020-05-20,Varanasi,Uttar Pradesh,4.81,29.07,57.42,13.61,3798.827598468612,0,1
2020-05-21,Varanasi,Uttar Pradesh,0.06,25.49,56.51,58.37,3630.9031464222894,0,0
2020-05-22,Varanasi,Uttar Pradesh,1.55,29.5,45.17,69.92,3343.8490459467052,0,1
2020-05-23,Varanasi,Uttar Pradesh,1.32,30.44,62.78,77.96,3563.17301073118,0,1
2020-05-24,Varanasi,Uttar Pradesh,2.06,30.36,69.21,35.6,3242.3666398355927,0,1
2020-05-25,Varanasi,Uttar Pradesh,3.08,32.31,42.53,64.61,3163.2114476592737,0,0
2020-05-26,Varanasi,Uttar Pradesh,0.43,25.17,34.1,57.73,3588.0168770983682,0,0
2020-05-27,Varanasi,Uttar Pradesh,0.06,31.05,38.35,33.19,3144.5903494410854,0,1
2020-05-28,Varanasi,Uttar Pradesh,0.22,30.34,52.42,78.11,2430.8351032030264,0,1
2020-05-29,Varanasi,Uttar Pradesh,4.9,28.98,52.21,68.81,3179.0950602943785,0,1
2020-05-30,Varanasi,Uttar Pradesh,3.26,30.72,43.3,49.8,3892.2743494922947,0,1
2020-05-31,Varanasi,Uttar Pradesh,0.41,31.31,47.5,70.68,3301.3104393613876,0,0
2020-06-01,Varanasi,Uttar Pradesh,2.62,29.54,64.23,78.55,3908.910650221015,0,1
2020-06-02,Varanasi,Uttar Pradesh,0.41,30.56,77.93,26.91,3710.6433123179872,0,0
2020-06-03,Varanasi,Uttar Pradesh,0.25,29.19,60.33,94.02,3683.2523704569917,0,0
2020-06-04,Varanasi,Uttar Pradesh,4.73,26.88,64.9,77.14,3034.3808277082635,0,1
2020-06-05,Varanasi,Uttar Pradesh,0.49,30.98,55.73,57.8,3889.7493661292706,0,1
2020-06-06,Varanasi,Uttar Pradesh,2.77,31.83,77.4,41.17,3305.6877675494934,0,1
2020-06-07,Varanasi,Uttar Pradesh,6.72,29.43,56.95,58.02,2734.9220107521132,0,0
2020-06-08,Varanasi,Uttar Pradesh,0.28,27.67,57.74,53.75,3339.073789340901,0,0
2020-06-09,Varanasi,Uttar Pradesh,0.0,31.94,70.91,38.66,3932.19486492423,0,0
2020-06-10,Varanasi,Uttar Pradesh,0.0,30.17,70.44,53.61,3554.05447884808,0,1
2020-06-11,Varanasi,Uttar Pradesh,0.32,29.06,72.81,47.83,3260.142273655936,0,1
2020-06-12,Varanasi,Uttar Pradesh,11.26,28.5,59.03,68.75,4017.327163003411,0,0
2020-06-13,Varanasi,Uttar Pradesh,2.32,28.25,62.51,79.6,3349.329677096368,0,1
2020-06-14,Varanasi,Uttar Pradesh,0.28,28.21,58.15,71.23,3387.7070660802488,0,1
2020-06-15,Varanasi,Uttar Pradesh,2.29,28.64,73.82,58.08,3047.858836504602,0,0
2020-06-16,Varanasi,Uttar Pradesh,0.28,30.02,74.95,88.82,3895.1081529144303,0,0
2020-06-17,Varanasi,Uttar Pradesh,0.57,32.23,67.54,41.4,3549.917028560371,0,1
2020-06-18,Varanasi,Uttar Pradesh,8.07,29.74,80.9,18.61,3286.206670496358,0,0
2020-06-19,Varanasi,Uttar Pradesh,6.06,31.26,65.53,51.37,4447.522750337948,0,1
2020-06-20,Varanasi,Uttar Pradesh,8.31,30.3,76.66,38.68,4094.216739549973,0,1
2020-06-21,Varanasi,Uttar Pradesh,0.74,29.61,56.81,62.47,3468.0248547660162,0,1
2020-06-22,Varanasi,Uttar Pradesh,0.78,30.33,76.44,34.09,2584.5563008434956,0,1
2020-06-23,Varanasi,Uttar Pradesh,0.01,30.65,62.85,100.0,3750.990733909866,0,1
2020-06-24,Varanasi,Uttar Pradesh,0.6,30.08,62.57,28.35,3777.972574604485,0,1
2020-06-25,Varanasi,Uttar Pradesh,2.38,31.54,71.57,16.59,3691.593913075173,0,0
2020-06-26,Varanasi,Uttar Pradesh,5.46,31.7,72.21,18.3,2965.1507699666313,0,1
2020-06-27,Varanasi,Uttar Pradesh,0.02,28.72,53.81,12.33,3733.6342846478537,0,1
2020-06-28,Varanasi,Uttar Pradesh,0.26,27.8,79.72,51.65,3738.348245270934,0,0
2020-06-29,Varanasi,Uttar Pradesh,0.03,30.17,54.66,54.43,3714.53012520906,0,0
2020-06-30,Varanasi,Uttar Pradesh,0.05,28.67,67.88,78.97,3779.8025707280262,0,1
2020-07-01,Varanasi,Uttar Pradesh,0.03,33.01,78.05,47.39,3287.6406436189554,0,0
2020-07-02,Varanasi,Uttar Pradesh,17.34,30.04,74.56,61.55,3185.889763639124,0,0
2020-07-03,Varanasi,Uttar Pradesh,11.75,31.41,63.86,73.66,3557.72606355753,0,0
2020-07-04,Varanasi,Uttar Pradesh,1.09,29.73,83.46,32.78,3316.786907497557,0,0
2020-07-05,Varanasi,Uttar Pradesh,3.44,28.27,73.34,59.82,3382.419341764302,0,1
2020-07-06,Varanasi,Uttar Pradesh,0.05,32.8,74.57,46.12,3871.05132088363,0,1
2020-07-07,Varanasi,Uttar Pradesh,0.06,31.0,73.45,76.33,2697.127962350922,0,1
2020-07-08,Varanasi,Uttar Pradesh,0.02,29.83,75.38,47.5,3089.5905558283066,0,0
2020-07-09,Varanasi,Uttar Pradesh,0.02,30.98,82.86,67.8,3989.2478544217397,0,1
2020-07-10,Varanasi,Uttar Pradesh,19.83,27.59,71.53,41.41,3432.3555809228283,0,1
2020-07-11,Varanasi,Uttar Pradesh,3.62,29.96,69.52,76.28,3164.0183031447446,0,1
2020-07-12,Varanasi,Uttar Pradesh,0.08,30.53,88.36,46.8,3518.342124915815,0,0
2020-07-13,Varanasi,Uttar Pradesh,9.64,29.25,66.98,59.02,3519.628620744312,0,1
2020-07-14,Varanasi,Uttar Pradesh,2.57,30.25,69.99,70.17,3604.0960477581025,0,1
2020-07-15,Varanasi,Uttar Pradesh,8.38,32.19,86.83,35.36,3451.8147865614287,0,1
2020-07-16,Varanasi,Uttar Pradesh,2.14,28.93,63.69,83.73,3628.9229693858088,0,0
2020-07-17,Varanasi,Uttar Pradesh,1.46,33.31,62.92,70.32,3813.2444823275387,0,1
2020-07-18,Varanasi,Uttar Pradesh,4.38,30.41,69.38,44.08,3301.183163583368,0,0
2020-07-19,Varanasi,Uttar Pradesh,2.31,28.6,64.0,44.94,3533.7936633694335,0,0
2020-07-20,Varanasi,Uttar Pradesh,1.06,27.55,74.17,59.58,3351.75247676774,0,1
2020-07-21,Varanasi,Uttar Pradesh,1.09,31.11,71.36,72.2,3807.8943728900394,0,0
2020-07-22,Varanasi,Uttar Pradesh,0.36,28.72,87.31,65.02,3610.4563324656024,0,1
2020-07-23,Varanasi,Uttar Pradesh,0.01,27.47,69.16,99.8,2954.8407235824134,0,1
2020-07-24,Varanasi,Uttar Pradesh,6.96,28.65,68.31,48.53,3402.8973313833703,0,1
2020-07-25,Varanasi,Uttar Pradesh,0.13,28.64,73.09,19.46,3592.1424899824246,0,1
2020-07-26,Varanasi,Uttar Pradesh,1.56,30.78,84.19,63.7,3404.4497105209393,0,0
2020-07-27,Varanasi,Uttar Pradesh,3.21,28.35,66.78,27.08,3751.66614064248,0,1
2020-07-28,Varanasi,Uttar Pradesh,1.46,32.15,89.85,22.45,3994.5439259681143,0,1
2020-07-29,Varanasi,Uttar Pradesh,3.09,30.29,83.16,52.71,3144.7010161409294,0,1
2020-07-30,Varanasi,Uttar Pradesh,3.52,29.99,92.44,71.26,3394.3267217213115,0,1
2020-07-31,Varanasi,Uttar Pradesh,0.26,30.97,72.15,65.22,3062.4398920518215,0,0
2020-08-01,Varanasi,Uttar Pradesh,0.17,28.13,86.91,73.15,3223.1243359246755,0,0
2020-08-02,Varanasi,Uttar Pradesh,0.94,30.13,57.36,70.28,3501.239256796322,0,0
2020-08-03,Varanasi,Uttar Pradesh,6.38,28.0,78.05,97.45,3246.63824269295,0,1
2020-08-04,Varanasi,Uttar Pradesh,0.01,28.04,56.93,61.09,4015.6788611090333,0,1
2020-08-05,Varanasi,Uttar Pradesh,30.3,28.13,55.5,74.98,3627.1898203313135,0,1
2020-08-06,Varanasi,Uttar Pradesh,5.14,26.85,75.39,64.7,3405.2747963980587,0,1
2020-08-07,Varanasi,Uttar Pradesh,1.94,29.14,80.46,53.68,3897.718690302542,0,0
2020-08-08,Varanasi,Uttar Pradesh,7.64,30.85,78.98,48.89,4066.893195209548,0,0
2020-08-09,Varanasi,Uttar Pradesh,1.51,29.88,58.24,45.72,3874.734753564845,0,0
2020-08-10,Varanasi,Uttar Pradesh,0.12,30.2,74.99,82.19,3706.7211908043723,0,1
