date,region,state,rainfall_mm,temperature_c,humidity_pct,soil_saturation_pct,drainage_index,elevation_m,pop_density_per_km2,flood_prone_base,flood_event
2019-10-03,Varanasi,Uttar Pradesh,0.67,26.88,54.5,13.61,62.57,330.7,3892.8078032069566,1,0
2019-10-04,Varanasi,Uttar Pradesh,0.0,25.65,46.63,31.07,41.06,5.0,3102.124244069445,1,1
2019-10-05,Varanasi,Uttar Pradesh,0.25,24.19,49.08,19.62,69.62,233.4,3691.8568901700874,1,0
2019-10-06,Varanasi,Uttar Pradesh,0.32,23.66,49.55,40.02,48.32,5.0,4118.642331606417,1,1
2019-10-07,Varanasi,Uttar Pradesh,0.05,27.32,46.98,11.96,62.75,401.4,3161.816150441915,1,0
2019-10-08,Varanasi,Uttar Pradesh,0.05,24.67,48.6,21.0,70.86,194.0,3631.7524435243668,1,0
2019-10-09,Varanasi,Uttar Pradesh,4.17,23.09,55.67,25.37,36.69,5.0,2990.9179028638205,1,1
2019-10-10,Varanasi,Uttar Pradesh,1.49,23.19,49.06,33.13,65.7,9.0,3432.091787680029,1,1
2019-10-11,Varanasi,Uttar Pradesh,2.11,25.31,41.7,26.83,57.52,5.0,3662.7588412345854,1,1
2019-10-12,Varanasi,Uttar Pradesh,0.8,24.39,44.95,23.78,72.67,428.6,3482.786681019456,1,1
2019-10-13,Varanasi,Uttar Pradesh,0.02,27.23,52.96,32.0,68.4,172.1,3493.632212978275,1,0
2019-10-14,Varanasi,Uttar Pradesh,0.56,21.57,51.7,22.77,61.26,286.1,3230.739060558089,1,0
2019-10-15,Varanasi,Uttar Pradesh,0.19,23.29,49.38,32.41,71.97,295.3,3791.2644375245595,1,0
2019-10-16,Varanasi,Uttar Pradesh,0.07,22.65,40.99,32.84,61.26,147.4,3817.1445705382066,1,0
2019-10-17,Varanasi,Uttar Pradesh,5.5,22.01,47.51,44.06,84.71,96.3,3439.4521502189614,1,0
2019-10-18,Varanasi,Uttar Pradesh,1.16,23.54,38.67,23.57,67.99,5.0,3774.8084680114457,1,1
2019-10-19,Varanasi,Uttar Pradesh,0.93,22.43,46.55,23.05,63.44,120.5,3451.263533379374,1,0
2019-10-20,Varanasi,Uttar Pradesh,0.96,25.62,60.53,12.15,75.88,283.8,3506.6281670911176,1,1
2019-10-21,Varanasi,Uttar Pradesh,0.87,25.65,64.04,38.02,48.63,494.8,3700.0756074449746,1,0
2019-10-22,Varanasi,Uttar Pradesh,2.15,22.41,55.61,33.84,41.13,878.2,3567.179215811059,1,1
2019-10-23,Varanasi,Uttar Pradesh,1.08,24.64,51.16,39.68,61.95,5.0,3384.0326113118963,1,1
2019-10-24,Varanasi,Uttar Pradesh,0.02,22.33,40.95,31.6,47.09,655.6,3213.845540153713,1,0
2019-10-25,Varanasi,Uttar Pradesh,0.1,24.72,47.53,35.88,53.39,517.6,3831.2186127287905,1,1
2019-10-26,Varanasi,Uttar Pradesh,1.09,21.0,35.8,35.95,61.58,629.0,3964.833868703761,1,1
2019-10-27,Varanasi,Uttar Pradesh,3.8,22.2,62.48,30.62,72.66,563.8,3984.700120712719,1,0
2019-10-28,Varanasi,Uttar Pradesh,0.0,24.92,40.17,34.31,46.81,158.4,2791.2432797032875,1,0
2019-10-29,Varanasi,Uttar Pradesh,0.01,24.65,56.51,16.31,65.32,335.6,4052.86762526721,1,0
2019-10-30,Varanasi,Uttar Pradesh,0.15,23.82,50.85,30.38,75.29,5.0,3184.7985215343065,1,1
2019-10-31,Varanasi,Uttar Pradesh,0.06,25.71,39.62,30.24,75.11,478.5,3505.284801820576,1,0
2019-11-01,Varanasi,Uttar Pradesh,0.14,23.92,35.93,16.39,65.8,472.8,3248.2843059955094,1,0
2019-11-02,Varanasi,Uttar Pradesh,0.49,24.43,49.87,26.65,59.22,5.0,3530.39292784618,1,1
2019-11-03,Varanasi,Uttar Pradesh,0.17,24.86,38.84,35.25,86.39,542.4,3634.53943920691,1,0
2019-11-04,Varanasi,Uttar Pradesh,0.03,24.16,32.15,45.94,48.87,5.0,3207.8721061912056,1,1
2019-11-05,Varanasi,Uttar Pradesh,0.02,25.19,35.21,34.18,56.42,50.4,3272.2039450893894,1,0
2019-11-06,Varanasi,Uttar Pradesh,0.55,22.03,48.67,27.14,62.22,5.0,3468.8911061070953,1,0
2019-11-07,Varanasi,Uttar Pradesh,0.0,20.22,44.7,30.16,60.3,442.6,3437.473612765726,1,0
2019-11-08,Varanasi,Uttar Pradesh,0.06,21.69,43.64,38.21,78.61,71.6,3697.671452021056,1,1
2019-11-09,Varanasi,Uttar Pradesh,0.26,21.74,41.92,34.8,65.58,12.1,3260.223624336478,1,0
2019-11-10,Varanasi,Uttar Pradesh,0.02,21.92,54.87,36.32,77.58,705.9,2782.258878854968,1,1
2019-11-11,Varanasi,Uttar Pradesh,0.68,22.49,44.41,19.89,43.57,5.0,3676.7272832282456,1,0
2019-11-12,Varanasi,Uttar Pradesh,0.04,22.83,40.27,32.7,49.35,559.0,4112.287400774989,1,1
2019-11-13,Varanasi,Uttar Pradesh,1.23,22.64,39.88,21.05,29.57,5.0,4047.1086396680944,1,1
2019-11-14,Varanasi,Uttar Pradesh,0.1,21.18,41.03,43.2,48.94,49.5,2969.5988239210506,1,0
2019-11-15,Varanasi,Uttar Pradesh,0.08,21.12,40.52,29.0,65.9,308.6,3409.8025674584087,1,0
2019-11-16,Varanasi,Uttar Pradesh,0.28,23.92,34.16,33.14,85.06,5.0,2603.7529281875754,1,1
2019-11-17,Varanasi,Uttar Pradesh,0.02,21.84,39.95,28.3,68.07,5.0,3904.778683459276,1,1
2019-11-18,Varanasi,Uttar Pradesh,2.27,22.43,48.0,19.12,53.81,337.1,3415.8354423408723,1,0
2019-11-19,Varanasi,Uttar Pradesh,0.02,20.82,42.67,24.45,100.0,604.9,2953.3883376730387,1,0
2019-11-20,Varanasi,Uttar Pradesh,0.91,23.13,47.58,17.12,62.1,5.0,3468.8000478241315,1,1
2019-11-21,Varanasi,Uttar Pradesh,0.0,21.99,42.7,33.46,72.58,619.8,3354.9393699572456,1,0
2019-11-22,Varanasi,Uttar Pradesh,0.66,21.6,31.49,24.34,80.46,225.0,3261.964450127593,1,1
2019-11-23,Varanasi,Uttar Pradesh,0.46,20.81,41.68,28.7,57.16,603.4,3260.8295411716053,1,0
2019-11-24,Varanasi,Uttar Pradesh,1.6,23.87,44.63,39.77,77.74,31.6,2689.182094141771,1,0
2019-11-25,Varanasi,Uttar Pradesh,0.67,22.62,50.76,51.21,68.33,5.0,3532.103083330359,1,0
2019-11-26,Varanasi,Uttar Pradesh,0.95,23.77,47.91,24.32,55.6,5.0,3410.7831029817926,1,1
2019-11-27,Varanasi,Uttar Pradesh,0.02,23.25,24.02,29.68,39.91,544.3,2935.0645861062794,1,1
2019-11-28,Varanasi,Uttar Pradesh,0.42,22.47,53.37,23.3,67.93,230.9,3084.3548917363714,1,0
2019-11-29,Varanasi,Uttar Pradesh,0.8,23.25,39.39,57.32,79.97,5.0,2926.173570323873,1,0
2019-11-30,Varanasi,Uttar Pradesh,1.61,21.38,44.53,29.86,56.33,5.0,3902.9785233602793,1,0
2019-12-01,Varanasi,Uttar Pradesh,0.03,21.41,53.27,34.97,59.62,538.3,3775.6604947970286,1,0
2019-12-02,Varanasi,Uttar Pradesh,1.3,22.7,63.79,19.5,63.54,489.4,3392.52116149468,1,0
2019-12-03,Varanasi,Uttar Pradesh,0.67,22.4,59.23,33.0,75.04,5.0,3580.9808478423633,1,1
2019-12-04,Varanasi,Uttar Pradesh,0.31,22.07,29.24,21.17,71.31,346.2,3705.2143830336695,1,0
2019-12-05,Varanasi,Uttar Pradesh,0.95,22.54,39.21,37.95,59.14,818.8,4057.2226998586048,1,0
2019-12-06,Varanasi,Uttar Pradesh,0.62,21.66,28.41,37.96,63.18,118.1,2995.8759566228186,1,1
2019-12-07,Varanasi,Uttar Pradesh,0.0,21.55,47.64,24.99,94.24,173.0,3657.786399004818,1,0
2019-12-08,Varanasi,Uttar Pradesh,0.19,21.51,59.38,26.29,52.93,807.9,3374.355144973472,1,0
2019-12-09,Varanasi,Uttar Pradesh,0.02,21.93,56.43,33.18,40.88,5.0,3749.353051803661,1,1
2019-12-10,Varanasi,Uttar Pradesh,2.31,22.53,60.65,20.37,65.86,5.0,3773.5971331747896,1,0
2019-12-11,Varanasi,Uttar Pradesh,0.18,23.0,42.85,33.2,75.3,194.6,3943.20145450626,1,1
2019-12-12,Varanasi,Uttar Pradesh,0.53,20.89,40.49,42.06,38.64,5.0,3135.992940353301,1,0
2019-12-13,Varanasi,Uttar Pradesh,0.01,19.92,39.8,22.75,52.97,305.2,3649.3029042638254,1,0
2019-12-14,Varanasi,Uttar Pradesh,0.3,21.69,56.12,37.25,70.07,486.9,3207.6267655026973,1,1
2019-12-15,Varanasi,Uttar Pradesh,0.08,20.45,51.37,25.36,58.62,255.1,3123.1980449196703,1,0
2019-12-16,Varanasi,Uttar Pradesh,0.21,21.32,41.89,37.84,85.08,531.3,3993.4627701099807,1,1
2019-12-17,Varanasi,Uttar Pradesh,1.75,20.34,25.81,32.24,44.78,112.7,3229.6640761926474,1,1
2019-12-18,Varanasi,Uttar Pradesh,0.06,25.53,27.56,29.47,66.86,572.3,3457.105211488828,1,0
2019-12-19,Varanasi,Uttar Pradesh,2.39,21.04,47.29,24.06,70.53,5.0,3376.526697742665,1,1
2019-12-20,Varanasi,Uttar Pradesh,0.02,24.21,56.13,46.16,59.17,217.2,3284.3065954867975,1,0
2019-12-21,Varanasi,Uttar Pradesh,0.79,22.29,59.79,42.37,75.44,5.0,2908.832358689148,1,1
2019-12-22,Varanasi,Uttar Pradesh,0.3,24.24,51.26,23.63,77.1,139.2,3695.3644310710447,1,0
2019-12-23,Varanasi,Uttar Pradesh,0.02,21.85,48.91,32.29,51.02,216.8,3298.2485679530478,1,1
2019-12-24,Varanasi,Uttar Pradesh,0.02,24.09,56.01,31.12,53.44,5.0,3978.5696125222803,1,0
2019-12-25,Varanasi,Uttar Pradesh,0.02,22.77,47.07,37.5,68.62,5.0,3729.949025807252,1,1
2019-12-26,Varanasi,Uttar Pradesh,0.15,22.45,47.44,25.7,74.23,395.1,3715.8868251484746,1,1
2019-12-27,Varanasi,Uttar Pradesh,0.01,20.76,44.08,15.7,64.22,187.5,3204.549579316377,1,0
2019-12-28,Varanasi,Uttar Pradesh,0.98,22.46,55.23,48.34,45.23,229.4,3594.2538398123215,1,0
2019-12-29,Varanasi,Uttar Pradesh,0.01,21.45,47.32,18.24,82.61,476.0,3747.0001199976296,1,0
2019-12-30,Varanasi,Uttar Pradesh,0.11,23.33,55.25,20.47,34.14,621.5,3439.1634721055616,1,1
2019-12-31,Varanasi,Uttar Pradesh,1.06,19.26,56.16,22.63,68.38,275.6,3294.123840596255,1,1
2020-01-01,Varanasi,Uttar Pradesh,0.15,19.98,49.11,21.88,38.38,237.8,3098.182012079705,1,0
2020-01-02,Varanasi,Uttar Pradesh,0.3,22.19,58.48,29.46,81.27,5.0,3475.5655925444858,1,1
2020-01-03,Varanasi,Uttar Pradesh,0.24,21.7,51.18,35.49,50.26,74.5,3877.79523396572,1,1
2020-01-04,Varanasi,Uttar Pradesh,0.05,24.53,42.12,17.45,79.96,472.4,3754.388858954331,1,0
2020-01-05,Varanasi,Uttar Pradesh,0.01,23.09,57.54,47.83,50.54,313.0,3483.995569366359,1,1
2020-01-06,Varanasi,Uttar Pradesh,3.28,21.33,46.72,27.76,89.88,390.1,3415.404753358585,1,0
2020-01-07,Varanasi,Uttar Pradesh,0.06,21.9,31.6,36.37,71.5,5.0,3106.110669153117,1,1
2020-01-08,Varanasi,Uttar Pradesh,0.09,23.58,53.0,28.56,78.72,5.0,3151.220293154052,1,1
2020-01-09,Varanasi,Uttar Pradesh,0.15,22.82,49.47,42.68,98.75,5.0,3324.8293160427247,1,1
2020-01-10,Varanasi,Uttar Pradesh,0.34,26.92,48.23,30.82,54.39,293.8,3453.9860491034938,1,1
2020-01-11,Varanasi,Uttar Pradesh,0.09,21.43,51.25,32.08,38.72,146.7,3645.616777954793,1,1
2020-01-12,Varanasi,Uttar Pradesh,0.37,22.56,43.27,25.96,68.68,709.5,3594.6224168299,1,0
2020-01-13,Varanasi,Uttar Pradesh,0.07,23.36,42.24,24.32,39.25,591.1,3629.7952421539067,1,1
2020-01-14,Varanasi,Uttar Pradesh,0.05,21.97,46.38,25.85,49.81,625.0,3185.004029419584,1,0
2020-01-15,Varanasi,Uttar Pradesh,0.02,19.67,40.6,30.91,77.38,94.8,3871.8684591763085,1,1
2020-01-16,Varanasi,Uttar Pradesh,0.13,20.37,37.56,40.4,56.41,248.7,3388.921169605637,1,1
2020-01-17,Varanasi,Uttar Pradesh,0.08,21.09,54.6,23.04,58.68,295.1,3359.255112845782,1,1
2020-01-18,Varanasi,Uttar Pradesh,0.09,22.61,43.19,22.79,55.27,567.0,3248.7716785191988,1,0
2020-01-19,Varanasi,Uttar Pradesh,0.01,23.08,37.02,26.43,52.14,5.0,3054.6902640359785,1,0
2020-01-20,Varanasi,Uttar Pradesh,0.02,23.46,38.08,5.0,63.76,16.1,4206.276149526491,1,0
2020-01-21,Varanasi,Uttar Pradesh,0.07,20.87,44.28,39.2,53.74,13.0,3439.8382489663395,1,1
2020-01-22,Varanasi,Uttar Pradesh,0.08,23.08,54.01,29.45,49.46,229.2,3957.597560283757,1,1
2020-01-23,Varanasi,Uttar Pradesh,0.03,20.89,64.41,32.31,46.84,5.0,3654.8147697162153,1,0
2020-01-24,Varanasi,Uttar Pradesh,0.0,22.24,44.9,37.71,75.76,179.3,3674.2765729010316,1,1
2020-01-25,Varanasi,Uttar Pradesh,0.12,22.23,48.06,24.92,76.15,229.5,3535.6895362391433,1,0
2020-01-26,Varanasi,Uttar Pradesh,0.11,22.3,48.7,24.47,61.83,189.3,3649.839416084855,1,1
2020-01-27,Varanasi,Uttar Pradesh,0.11,21.02,38.89,25.21,20.66,5.0,3693.549367886331,1,1
2020-01-28,Varanasi,Uttar Pradesh,0.03,23.21,41.87,31.03,69.64,296.7,3907.1479241749885,1,1
2020-01-29,Varanasi,Uttar Pradesh,0.68,19.68,35.6,26.16,67.28,91.5,3573.700370416547,1,0
2020-01-30,Varanasi,Uttar Pradesh,0.48,25.78,44.05,20.99,70.37,373.7,3797.779102273804,1,1
2020-01-31,Varanasi,Uttar Pradesh,0.05,23.37,47.88,45.81,82.15,5.0,3204.780476665203,1,0
2020-02-01,Varanasi,Uttar Pradesh,0.12,24.84,51.59,25.84,46.87,247.2,3563.6746517972306,1,1
2020-02-02,Varanasi,Uttar Pradesh,0.01,22.58,38.4,32.03,52.89,5.0,3641.38292116997,1,1
2020-02-03,Varanasi,Uttar Pradesh,0.7,25.03,39.54,43.43,61.96,504.7,3450.2901076750477,1,0
2020-02-04,Varanasi,Uttar Pradesh,0.1,21.1,40.72,26.04,68.66,343.8,3856.5614860133787,1,0
2020-02-05,Varanasi,Uttar Pradesh,0.36,23.42,46.17,29.99,71.29,5.0,3136.620782247168,1,1
2020-02-06,Varanasi,Uttar Pradesh,0.02,23.68,46.17,21.42,54.62,252.9,3547.5529432075473,1,1
2020-02-07,Varanasi,Uttar Pradesh,0.08,23.52,47.39,25.47,45.49,381.5,3390.860346692058,1,0
2020-02-08,Varanasi,Uttar Pradesh,0.37,25.36,34.33,17.43,64.21,141.2,3212.297081323619,1,0
2020-02-09,Varanasi,Uttar Pradesh,0.12,23.03,41.23,34.66,47.57,17.7,3663.6785600287308,1,1
2020-02-10,Varanasi,Uttar Pradesh,0.52,22.58,34.55,25.35,53.12,501.6,3072.443926458792,1,0
2020-02-11,Varanasi,Uttar Pradesh,0.74,21.45,37.96,17.07,44.44,5.0,3695.4596106411605,1,0
2020-02-12,Varanasi,Uttar Pradesh,0.57,24.8,34.27,15.39,61.77,639.2,3751.092427086327,1,0
2020-02-13,Varanasi,Uttar Pradesh,0.21,24.56,24.86,20.68,68.15,324.1,3445.529194649352,1,0
2020-02-14,Varanasi,Uttar Pradesh,0.12,21.41,31.94,32.37,69.19,108.7,3180.7324705897,1,1
2020-02-15,Varanasi,Uttar Pradesh,0.62,20.97,51.36,17.16,69.18,5.0,3876.113214353135,1,0
2020-02-16,Varanasi,Uttar Pradesh,0.5,23.63,43.23,36.42,59.66,391.1,3421.987323640477,1,0
2020-02-17,Varanasi,Uttar Pradesh,0.04,23.86,56.6,46.91,64.69,72.7,3611.7749405964128,1,1
2020-02-18,Varanasi,Uttar Pradesh,0.2,24.88,55.22,29.1,62.21,271.6,3609.151676658297,1,0
2020-02-19,Varanasi,Uttar Pradesh,0.02,22.36,45.54,27.15,43.07,264.7,3149.356085983437,1,0
2020-02-20,Varanasi,Uttar Pradesh,0.05,22.16,42.39,26.27,76.4,430.3,3609.8654940322795,1,1
2020-02-21,Varanasi,Uttar Pradesh,0.0,27.45,44.36,52.89,67.72,430.0,4069.257000270646,1,1
2020-02-22,Varanasi,Uttar Pradesh,0.44,23.15,38.33,36.78,50.3,5.0,3643.766421255803,1,0
2020-02-23,Varanasi,Uttar Pradesh,0.49,22.03,37.11,28.89,74.11,431.2,3850.1646047388494,1,0
2020-02-24,Varanasi,Uttar Pradesh,0.07,22.78,58.93,33.23,69.09,566.0,3468.673363666994,1,1
2020-02-25,Varanasi,Uttar Pradesh,0.36,22.57,36.24,30.28,41.63,250.7,3812.5850884895367,1,1
2020-02-26,Varanasi,Uttar Pradesh,0.04,22.98,40.92,38.35,70.37,5.0,3820.4358907499327,1,1
2020-02-27,Varanasi,Uttar Pradesh,0.11,25.66,51.77,24.77,77.57,805.3,3365.275350432468,1,0
2020-02-28,Varanasi,Uttar Pradesh,0.27,22.48,33.63,16.02,78.45,425.4,3756.001479572814,1,0
2020-02-29,Varanasi,Uttar Pradesh,0.02,25.57,42.08,18.06,67.03,104.4,3784.9506242248185,1,1
2020-03-01,Varanasi,Uttar Pradesh,0.31,22.52,38.69,21.76,80.39,66.6,3580.038425035854,1,1
2020-03-02,Varanasi,Uttar Pradesh,0.49,27.69,53.85,35.5,68.32,5.0,3521.178628599897,1,1
2020-03-03,Varanasi,Uttar Pradesh,0.62,22.99,45.91,25.32,97.09,9.5,2737.888730847669,1,0
2020-03-04,Varanasi,Uttar Pradesh,0.1,22.45,25.62,5.0,62.33,145.3,4007.4039299938577,1,1
2020-03-05,Varanasi,Uttar Pradesh,0.07,23.67,52.84,32.93,53.05,473.0,3278.5974889980525,1,0
2020-03-06,Varanasi,Uttar Pradesh,0.15,23.04,42.55,31.71,53.71,180.2,3208.5877100755574,1,0
2020-03-07,Varanasi,Uttar Pradesh,3.49,22.52,45.76,38.37,82.26,713.1,3527.210225033865,1,0
2020-03-08,Varanasi,Uttar Pradesh,0.03,25.43,40.26,37.82,61.23,372.6,2452.489489371285,1,1
2020-03-09,Varanasi,Uttar Pradesh,0.15,26.86,40.48,17.1,50.28,213.4,3934.7365613508355,1,0
2020-03-10,Varanasi,Uttar Pradesh,0.24,25.92,40.0,42.31,45.83,839.4,3366.2995426911934,1,1
2020-03-11,Varanasi,Uttar Pradesh,0.05,25.3,48.23,36.94,66.24,348.0,3296.2811640552754,1,1
2020-03-12,Varanasi,Uttar Pradesh,0.13,26.35,55.99,42.12,58.07,5.0,3141.483145351487,1,1
2020-03-13,Varanasi,Uttar Pradesh,1.26,26.67,37.71,19.18,28.48,324.2,3247.741026332521,1,1
2020-03-14,Varanasi,Uttar Pradesh,0.26,26.55,50.1,5.0,67.97,466.4,3086.784902902416,1,0
2020-03-15,Varanasi,Uttar Pradesh,0.09,27.1,44.03,45.56,50.85,460.0,3251.9366298496625,1,1
2020-03-16,Varanasi,Uttar Pradesh,0.02,26.97,50.33,25.02,52.33,1083.4,3724.1110402840086,1,0
2020-03-17,Varanasi,Uttar Pradesh,0.01,25.94,40.97,15.92,29.98,5.0,3139.8743039771216,1,0
2020-03-18,Varanasi,Uttar Pradesh,0.24,26.58,37.9,34.18,52.93,5.0,3369.422658954369,1,1
2020-03-19,Varanasi,Uttar Pradesh,2.01,26.62,51.66,25.59,53.46,466.5,3997.6905626467637,1,1
2020-03-20,Varanasi,Uttar Pradesh,0.28,24.28,48.09,16.67,64.18,5.0,4000.102739704955,1,0
2020-03-21,Varanasi,Uttar Pradesh,0.55,23.94,41.61,34.47,62.38,186.7,3774.8957409869076,1,0
2020-03-22,Varanasi,Uttar Pradesh,0.07,24.54,41.68,24.66,72.91,257.6,2888.926111589591,1,0
2020-03-23,Varanasi,Uttar Pradesh,0.3,26.9,42.94,34.18,61.32,735.8,3794.067371903475,1,0
2020-03-24,Varanasi,Uttar Pradesh,0.11,27.16,47.53,19.63,32.98,439.1,3346.336391745686,1,0
2020-03-25,Varanasi,Uttar Pradesh,0.0,24.95,39.64,32.05,67.71,363.7,3660.264095735072,1,0
2020-03-26,Varanasi,Uttar Pradesh,0.14,29.23,53.41,13.35,40.12,201.4,3767.08397956,1,1
2020-03-27,Varanasi,Uttar Pradesh,0.91,26.71,50.19,28.5,56.85,546.0,3254.5625940858095,1,1
2020-03-28,Varanasi,Uttar Pradesh,0.09,27.81,35.31,27.19,54.14,688.0,3647.4786796369895,1,0
2020-03-29,Varanasi,Uttar Pradesh,0.14,28.25,49.35,37.11,58.29,222.8,3989.0351785386915,1,1
2020-03-30,Varanasi,Uttar Pradesh,0.03,24.65,35.5,36.3,34.24,434.4,3182.5840275042224,1,0
2020-03-31,Varanasi,Uttar Pradesh,0.03,24.58,42.09,37.97,55.29,5.0,3140.258708997886,1,1
2020-04-01,Varanasi,Uttar Pradesh,0.12,23.65,29.31,39.58,84.18,503.9,4144.588033209337,1,0
2020-04-02,Varanasi,Uttar Pradesh,0.26,29.99,48.56,31.52,36.47,616.1,3167.03996978305,1,0
2020-04-03,Varanasi,Uttar Pradesh,0.27,25.47,42.43,16.99,66.65,8.2,2952.3664087515212,1,0
2020-04-04,Varanasi,Uttar Pradesh,0.02,26.23,37.77,43.57,64.87,506.2,3742.44309939865,1,1
2020-04-05,Varanasi,Uttar Pradesh,0.0,28.41,51.5,37.36,59.86,190.5,3658.887036137554,1,1
2020-04-06,Varanasi,Uttar Pradesh,0.0,27.46,37.87,20.08,67.24,86.6,3556.232216965444,1,0
2020-04-07,Varanasi,Uttar Pradesh,0.16,27.24,49.33,13.0,42.55,5.0,3488.2060406954874,1,0
2020-04-08,Varanasi,Uttar Pradesh,0.35,26.71,27.32,5.42,44.65,443.8,3701.027406073911,1,0
2020-04-09,Varanasi,Uttar Pradesh,2.11,30.15,66.85,32.61,69.91,300.7,3502.1939092908733,1,0
2020-04-10,Varanasi,Uttar Pradesh,0.32,27.81,55.84,30.73,100.0,5.0,3828.706755478517,1,0
2020-04-11,Varanasi,Uttar Pradesh,0.38,30.71,35.55,27.18,39.02,5.0,3779.3749843140167,1,0
2020-04-12,Varanasi,Uttar Pradesh,0.12,24.97,46.14,26.7,61.99,130.5,3840.9401039899967,1,0
2020-04-13,Varanasi,Uttar Pradesh,0.54,26.34,30.8,26.98,40.06,174.0,3239.704860138718,1,0
2020-04-14,Varanasi,Uttar Pradesh,0.02,30.99,45.77,34.84,27.92,39.3,4092.41551221408,1,1
2020-04-15,Varanasi,Uttar Pradesh,0.02,29.71,36.96,36.22,60.52,435.2,3373.8016615666857,1,1
2020-04-16,Varanasi,Uttar Pradesh,2.33,25.74,52.71,26.44,82.93,555.6,3530.3584305079207,1,0
2020-04-17,Varanasi,Uttar Pradesh,0.05,27.78,53.98,30.86,63.27,740.5,2874.0109363791908,1,0
2020-04-18,Varanasi,Uttar Pradesh,0.1,29.73,41.17,44.18,49.88,117.2,3210.2068093719076,1,1
2020-04-19,Varanasi,Uttar Pradesh,0.11,29.37,37.77,19.89,53.9,139.1,3169.156571589431,1,0
2020-04-20,Varanasi,Uttar Pradesh,0.2,27.85,52.43,43.63,61.93,674.3,3639.369560329927,1,0
2020-04-21,Varanasi,Uttar Pradesh,0.02,29.75,44.67,33.57,57.64,5.0,3694.217470180519,1,0
2020-04-22,Varanasi,Uttar Pradesh,1.17,27.42,50.99,39.34,55.58,30.2,3460.815482693495,1,1
2020-04-23,Varanasi,Uttar Pradesh,0.02,28.69,38.32,22.98,73.32,5.0,3815.577521713184,1,1
2020-04-24,Varanasi,Uttar Pradesh,0.39,29.32,29.87,45.04,66.85,311.0,3598.750336293524,1,1
2020-04-25,Varanasi,Uttar Pradesh,0.03,26.47,37.54,31.86,44.41,5.0,3546.6910667599977,1,1
2020-04-26,Varanasi,Uttar Pradesh,1.85,27.23,39.59,25.22,87.79,5.5,2589.8502874761048,1,1
2020-04-27,Varanasi,Uttar Pradesh,0.0,29.74,43.75,26.63,60.07,5.0,3739.092957549485,1,1
2020-04-28,Varanasi,Uttar Pradesh,1.2,29.2,55.92,29.4,73.67,5.0,4268.013189768723,1,0
2020-04-29,Varanasi,Uttar Pradesh,0.9,26.37,38.13,31.14,38.55,286.6,3107.0375967921896,1,1
2020-04-30,Varanasi,Uttar Pradesh,0.06,26.95,43.77,27.49,100.0,5.0,2903.1030283560685,1,0
2020-05-01,Varanasi,Uttar Pradesh,2.61,28.96,45.79,45.03,64.44,685.7,3298.1777169873903,1,1
2020-05-02,Varanasi,Uttar Pradesh,1.21,29.27,46.37,37.41,38.11,554.4,3440.537732968726,1,0
2020-05-03,Varanasi,Uttar Pradesh,0.02,25.03,42.91,31.56,68.21,609.2,3626.9412444697587,1,0
2020-05-04,Varanasi,Uttar Pradesh,0.59,29.62,53.19,37.33,35.16,212.0,2748.5103865868305,1,1
2020-05-05,Varanasi,Uttar Pradesh,0.07,29.25,47.81,24.08,48.74,319.0,3431.37825171753,1,0
2020-05-06,Varanasi,Uttar Pradesh,1.29,28.53,56.38,37.01,88.27,271.9,3143.6633180786835,1,1
2020-05-07,Varanasi,Uttar Pradesh,0.28,28.93,55.22,27.96,48.65,242.7,3641.3256701895903,1,0
2020-05-08,Varanasi,Uttar Pradesh,1.77,29.48,64.07,39.59,69.27,484.1,3321.546408818306,1,0
2020-05-09,Varanasi,Uttar Pradesh,2.79,29.34,44.64,41.44,63.88,240.0,3076.4623829687375,1,1
2020-05-10,Varanasi,Uttar Pradesh,5.79,26.76,56.93,28.43,61.49,107.6,3352.9784244186994,1,1
2020-05-11,Varanasi,Uttar Pradesh,0.68,29.36,41.95,11.75,63.58,733.4,3909.6947248554366,1,0
2020-05-12,Varanasi,Uttar Pradesh,0.07,30.9,47.77,37.79,60.73,55.1,2932.4396602253228,1,1
2020-05-13,Varanasi,Uttar Pradesh,0.13,29.52,49.62,29.63,45.47,245.0,3677.2436940918365,1,1
2020-05-14,Varanasi,Uttar Pradesh,1.71,29.38,48.44,45.06,62.13,37.8,3462.7826501633235,1,1
2020-05-15,Varanasi,Uttar Pradesh,1.5,27.85,38.37,24.77,29.46,717.7,3556.4923372318494,1,1
2020-05-16,Varanasi,Uttar Pradesh,0.26,29.94,61.89,17.45,42.27,5.0,3112.765250843468,1,1
2020-05-17,Varanasi,Uttar Pradesh,0.01,31.4,36.12,34.49,63.82,529.1,3362.5021071304923,1,1
2020-05-18,Varanasi,Uttar Pradesh,0.38,28.81,46.91,38.22,63.76,107.5,3570.3981175946005,1,1
2020-05-19,Varanasi,Uttar Pradesh,5.1,28.33,49.11,24.53,73.51,347.8,3480.6170414012727,1,1
2020-05-20,Varanasi,Uttar Pradesh,4.81,29.07,57.42,18.91,52.4,309.5,3798.827598468612,1,0
2020-05-21,Varanasi,Uttar Pradesh,0.06,25.49,56.51,45.62,69.28,596.7,3630.9031464222894,1,0
2020-05-22,Varanasi,Uttar Pradesh,1.55,29.5,45.17,26.22,82.0,126.5,3343.8490459467052,1,0
2020-05-23,Varanasi,Uttar Pradesh,1.32,30.44,62.78,18.44,90.83,708.6,3563.17301073118,1,0
